order_id,order_date,region,city,channel,customer_segment,product_id,quantity,unit_price,discount_pct,delivery_days,rating,returned,payment_method
ORD-0241,02/05/2025,North,Rawalpindi,Retail Store,Consumer,P004,2,40582.38,0.15,0,4.5,No,Card
ORD-0242,15/08/2025,Central,Faisalabad,Retail Store,Consumer,P007,1,244937.36,0,1,4.2,No,Digital Wallet
ORD-0243,21/01/2025,North,Rawalpindi,Online,SME,P003,4,6278,0,4,4.7,No,Digital Wallet
ORD-0244,09/09/2025,Central,Faisalabad,Online,SME,P005,2,58572.33,0.1,4,4.9,No,Card
ORD-0245,19/06/2025,North,Islamabad,Corporate,SME,P005,1,57147.67,0,3,5,No,Card
ORD-0246,15/07/2025,West,Quetta,Online,Consumer,P003,4,6195.09,0,4,3.8,No,Card
ORD-0247,01/10/2025,South,Karachi,Online,SME,P002,4,8349.85,0.1,3,3.5,No,Digital Wallet
ORD-0248,13/01/2025,North,Rawalpindi,Online,Consumer,P002,2,8538.23,0,3,4.9,No,Bank Transfer
ORD-0249,01/10/2025,South,Karachi,Retail Store,SME,P009,1,18342.05,0.05,0,4.4,No,Cash
ORD-0250,05/12/2025,South,Karachi,Retail Store,,P004,2,40590.52,0,1,3.7,No,Digital Wallet
ORD-0251,14/03/2025,South,Karachi,Retail Store,Consumer,P006,1,166031.29,0.1,1,3.9,No,Bank Transfer
ORD-0252,10/05/2025,South,Karachi,Retail Store,SME,P001,4,4147.24,0,0,4.8,No,Bank Transfer
ORD-0253,10/12/2025,Central,Lahore,Online,Consumer,P002,5,8412.46,0.05,4,4.9,No,Digital Wallet
ORD-0254,24/04/2025,Central,Faisalabad,Online,Consumer,P009,2,18919.45,0.05,2,4.7,No,Card
ORD-0255,13/03/2025,West,Quetta,Online,Enterprise,P001,2,4288.1,0.1,6,3.2,No,Card
ORD-0256,04/10/2025,North,Islamabad,Online,Consumer,P010,2,26895.9,0.05,4,4.6,Yes,Card
ORD-0257,17/12/2025,South,Karachi,Online,Consumer,P012,5,37461.79,0,2,4.8,No,Cash
ORD-0258,18/07/2025,North,Rawalpindi,Corporate,Consumer,P008,1,133613.59,0.05,4,3.2,No,Bank Transfer
ORD-0259,07/07/2025,Central,Lahore,Retail Store,Consumer,P011,3,21909.24,0,0,4.3,No,Bank Transfer
ORD-0260,24/05/2025,South,Karachi,Online,SME,P010,2,27359.11,0,2,5,No,Bank Transfer
ORD-0261,05/05/2025,South,Karachi,Online,Consumer,P011,1,21069.58,0.1,3,3.6,No,Bank Transfer
ORD-0262,26/05/2025,West,Quetta,Online,Enterprise,P011,3,21926.17,0.1,5,4.4,No,Cash
ORD-0263,25/06/2025,West,Quetta,Online,Consumer,P001,4,4282.28,0.05,3,4.9,No,Digital Wallet
ORD-0264,17/02/2025,North,Islamabad,Corporate,Consumer,P001,4,4167.34,0,5,3.6,No,Cash
ORD-0265,23/12/2025,North,Rawalpindi,Online,Consumer,P002,4,8550.13,0.05,3,5,Yes,Bank Transfer
ORD-0266,16/04/2025,Central,Faisalabad,Online,Consumer,P004,2,38934.29,0.05,3,3.4,No,Bank Transfer
ORD-0267,13/10/2025,North,Rawalpindi,Retail Store,Consumer,P012,4,37016.36,0.1,1,3.9,No,Card
ORD-0268,21/02/2025,South,Hyderabad,Corporate,SME,P008,1,129313.05,0.15,3,4.3,No,Digital Wallet
ORD-0269,24/04/2025,North,Islamabad,Retail Store,,P004,7,39549.78,0.1,1,5,No,Bank Transfer
ORD-0270,23/09/2025,South,Karachi,Corporate,Consumer,P009,1,18693.17,0,3,3.3,No,Card
ORD-0271,27/07/2025,Central,Lahore,Retail Store,Consumer,P001,3,4161.56,0.1,0,2.8,No,Card
ORD-0272,14/05/2025,South,Karachi,Retail Store,Consumer,P003,3,6339.91,0.1,1,4.2,No,Bank Transfer
ORD-0273,23/08/2025,Central,Lahore,Retail Store,Consumer,P004,1,39919.28,0,0,5,No,Card
ORD-0274,15/05/2025,South,Karachi,Online,SME,P003,4,6130.76,0,1,4.1,No,Digital Wallet
ORD-0275,01/05/2025,Central,Faisalabad,Online,Consumer,P002,2,8642.26,0,6,4.7,No,Card
ORD-0276,04/09/2025,North,Rawalpindi,Retail Store,Enterprise,P011,4,21090.9,0.1,1,4.2,No,Card
ORD-0277,04/10/2025,South,Hyderabad,Online,SME,P002,4,8405.98,0,3,4,No,Bank Transfer
ORD-0278,15/05/2025,South,Hyderabad,Corporate,Consumer,P002,2,8458.74,0.1,1,3.8,No,Bank Transfer
ORD-0279,21/02/2025,Central,Lahore,Retail Store,Enterprise,P002,7,8486.22,0,0,4.7,No,Digital Wallet
ORD-0280,11/06/2025,Central,Faisalabad,Online,Enterprise,P001,2,4089.13,0.1,1,4.4,No,Card
ORD-0281,12/05/2025,South,Hyderabad,Online,Enterprise,P012,3,37549.83,0.05,1,4.9,No,Bank Transfer
ORD-0282,26/08/2025,Central,Lahore,Corporate,SME,P011,4,21950.08,0,3,4.6,No,Card
ORD-0283,19/05/2025,West,Peshawar,Retail Store,Consumer,P004,1,38750.81,0,1,4.3,No,Cash
ORD-0284,18/02/2025,South,Hyderabad,Retail Store,Consumer,P004,1,38561.31,0.05,0,4.7,No,Digital Wallet
ORD-0285,26/05/2025,North,Islamabad,Online,Enterprise,P001,7,4290.81,0.05,1,4.5,No,Card
ORD-0286,24/12/2025,North,Rawalpindi,Retail Store,,P006,4,172121.95,0.1,0,3.7,No,Card
ORD-0287,11/03/2025,South,Hyderabad,Retail Store,SME,P005,4,57796.63,0.1,0,4.5,No,Cash
ORD-0288,15/10/2025,North,Islamabad,Online,SME,P004,4,38837.8,0,2,3.7,No,Bank Transfer
ORD-0289,29/11/2025,Central,Faisalabad,Online,Enterprise,P002,5,8569.82,0.1,2,4,Yes,Card
ORD-0290,22/02/2025,South,Karachi,Retail Store,SME,P002,2,8496.73,0,0,4.4,No,Cash
ORD-0291,16/03/2025,South,Hyderabad,Online,Consumer,P002,4,8667.41,0,1,4.3,No,Bank Transfer
ORD-0292,24/08/2025,Central,Lahore,Retail Store,Enterprise,P005,7,60118.86,0.15,0,3.8,No,Card
ORD-0293,10/05/2025,North,Rawalpindi,Online,Enterprise,P011,3,21159.4,0.05,5,4.2,No,Bank Transfer
ORD-0294,25/10/2025,Central,Faisalabad,Retail Store,Consumer,P010,1,26935.2,0,1,3.3,No,Card
ORD-0295,02/10/2025,Central,Lahore,Retail Store,Consumer,P006,2,171079.7,0.05,0,5,Yes,Bank Transfer
ORD-0296,21/01/2025,North,Rawalpindi,Retail Store,Consumer,P005,1,58653.11,0,0,4.1,No,Bank Transfer
ORD-0297,01/06/2025,Central,Faisalabad,Retail Store,SME,P005,2,59844.09,0.05,0,5,No,Card
ORD-0298,03/10/2025,Central,Lahore,Retail Store,Consumer,P006,2,166211.81,0.05,0,5,Yes,Digital Wallet
ORD-0299,24/02/2025,North,Islamabad,Online,SME,P004,4,39561.2,0.05,4,4.2,No,Card
ORD-0300,09/09/2025,West,Quetta,Retail Store,SME,P003,4,6309.46,0,1,4.9,No,Card
ORD-0301,21/04/2025,West,Quetta,Online,Consumer,P004,1,39562.08,0,4,4,No,Bank Transfer
ORD-0302,03/07/2025,Central,Faisalabad,Corporate,Consumer,P002,3,8580.34,0.05,1,3.4,No,Bank Transfer
ORD-0303,31/07/2025,Central,Faisalabad,Corporate,Consumer,P002,4,8635.51,0.1,3,5,No,Bank Transfer
ORD-0304,02/11/2025,South,Karachi,Corporate,Consumer,P003,2,6332.33,0,2,3.8,No,Bank Transfer
ORD-0305,20/01/2025,North,Islamabad,Online,Consumer,P007,1,244372.91,0,2,3.9,No,Card
ORD-0306,07/09/2025,Central,Lahore,Retail Store,Consumer,P009,2,18032.11,0,0,3.6,No,Digital Wallet
ORD-0307,01/12/2025,Central,Lahore,Retail Store,SME,P001,4,4210.06,0,0,5,No,Cash
ORD-0308,01/11/2025,North,Islamabad,Online,Consumer,P004,1,39111.72,0.05,2,4.1,No,Bank Transfer
ORD-0309,04/09/2025,North,Rawalpindi,Online,SME,P006,2,165402.54,0,1,4.7,No,Card
ORD-0310,08/04/2025,South,Karachi,Retail Store,Consumer,P003,2,6177.85,0.1,0,4.4,No,Digital Wallet
ORD-0311,14/11/2025,West,Peshawar,Online,SME,P001,5,4079.73,0,6,4.2,No,Bank Transfer
ORD-0312,24/12/2025,Central,Faisalabad,Retail Store,SME,P001,2,4145.57,0.1,0,5,No,Digital Wallet
ORD-0313,06/12/2025,Central,Faisalabad,Corporate,Consumer,P011,2,22118.93,0.05,4,3.8,No,Card
ORD-0314,15/10/2025,West,Quetta,Online,Enterprise,P003,5,6290.91,0,5,3.5,No,Digital Wallet
ORD-0315,01/02/2025,Central,Faisalabad,Corporate,SME,P001,3,4112.23,0.1,3,4,No,Digital Wallet
ORD-0316,27/04/2025,North,Islamabad,Online,Consumer,P007,2,248628.44,0,4,4.9,No,Digital Wallet
ORD-0317,26/09/2025,West,Peshawar,Corporate,Enterprise,P002,6,8406.92,0.1,6,3.8,No,Digital Wallet
ORD-0318,31/07/2025,West,Peshawar,Online,Enterprise,P011,8,21051.02,0.05,5,4.2,No,Bank Transfer
ORD-0319,02/11/2025,South,Karachi,Online,SME,P005,5,59244.19,0,1,4.3,No,Card
ORD-0320,19/05/2025,West,Quetta,Retail Store,Enterprise,P009,2,18141.56,0.15,0,4.8,No,Bank Transfer
ORD-0321,22/01/2025,Central,Faisalabad,Retail Store,Consumer,P012,1,36394.03,0.1,0,3.7,No,Card
ORD-0322,21/01/2025,North,Islamabad,Online,Consumer,P011,4,21069.77,0,5,3.6,No,Bank Transfer
ORD-0323,14/09/2025,South,Karachi,Online,Consumer,P001,2,4296.4,0,1,5,No,Card
ORD-0324,28/12/2025,North,Rawalpindi,Online,SME,P009,2,18365.33,0,4,3.8,No,Card
ORD-0325,31/12/2025,South,Hyderabad,Online,SME,P004,2,38593.6,0.05,1,,No,Digital Wallet
ORD-0326,10/09/2025,South,Hyderabad,Retail Store,Consumer,P007,1,244201.33,0.05,1,3.4,No,Card
ORD-0327,16/03/2025,Central,Faisalabad,Online,Consumer,P001,2,4243.37,0.05,1,3.9,No,Card
ORD-0328,19/01/2025,South,Hyderabad,Online,Enterprise,P010,5,28066.46,0,1,3.9,No,Card
ORD-0329,18/04/2025,Central,Lahore,Retail Store,Enterprise,P006,2,167835.32,0.1,1,4.3,No,Bank Transfer
ORD-0330,16/11/2025,South,Karachi,Retail Store,Consumer,P009,2,18491.68,0,1,4.1,No,Bank Transfer
ORD-0331,17/04/2025,Central,Faisalabad,Online,Consumer,P006,1,163073.88,0,4,,No,Bank Transfer
ORD-0332,18/12/2025,South,Hyderabad,Retail Store,SME,P001,2,4157.29,0,0,5,No,Cash
ORD-0333,02/10/2025,West,Peshawar,Corporate,Consumer,P009,2,18572.09,0.05,5,4.1,No,Card
ORD-0334,03/02/2025,West,Peshawar,Corporate,Consumer,P003,4,6083.7,0,5,3.6,No,Cash
ORD-0335,02/05/2025,North,Rawalpindi,Online,Consumer,P001,2,4304.17,0.05,4,4.4,No,Card
ORD-0336,26/09/2025,South,Hyderabad,Online,,P010,6,27791.58,0,2,3.5,No,Bank Transfer
ORD-0337,18/12/2025,Central,Lahore,Online,Enterprise,P001,9,4079.67,0.1,3,4.7,No,Bank Transfer
ORD-0338,20/05/2025,South,Hyderabad,Online,Enterprise,P006,2,165042.3,0.05,2,4.6,No,Card
ORD-0339,10/11/2025,West,Peshawar,Online,Consumer,P011,1,21349.84,0,4,2.9,No,Cash
ORD-0340,20/06/2025,Central,Lahore,Corporate,SME,P005,2,57071.14,0.1,3,4,No,Cash
ORD-0341,25/04/2025,South,Hyderabad,Corporate,Consumer,P009,2,18820.54,0.1,2,4.3,No,Card
ORD-0342,28/06/2025,Central,Lahore,Retail Store,Consumer,P009,1,18306.72,0.05,0,3.6,No,Bank Transfer
ORD-0343,16/07/2025,South,Karachi,Corporate,SME,P010,4,27610.9,0,2,4.1,No,Cash
ORD-0344,28/02/2025,Central,Faisalabad,Online,Consumer,P004,2,40580.44,0,2,5,No,Bank Transfer
ORD-0345,16/02/2025,South,Karachi,Corporate,Enterprise,P008,2,134036.06,0.1,3,3.7,No,Bank Transfer
ORD-0346,03/06/2025,North,Rawalpindi,Corporate,Enterprise,P009,4,19044.22,0.1,3,3.7,No,Digital Wallet
ORD-0347,28/01/2025,South,Hyderabad,Online,Consumer,P001,4,4231.55,0.05,1,3.7,No,Card
ORD-0348,04/07/2025,Central,Lahore,Online,Enterprise,P001,2,4237.39,0,4,5,No,Card
ORD-0349,22/08/2025,West,Peshawar,Retail Store,Consumer,P004,2,39226.77,0,0,3.6,No,Bank Transfer
ORD-0350,14/09/2025,South,Hyderabad,Online,Consumer,P005,2,57142.21,0.05,2,3.9,No,Digital Wallet
ORD-0351,27/08/2025,North,Islamabad,Online,,P009,1,18704.32,0.05,2,3.8,No,Bank Transfer
ORD-0352,29/08/2025,North,Rawalpindi,Online,Enterprise,P010,4,26951.39,0.1,2,3.9,No,Card
ORD-0353,21/10/2025,South,Hyderabad,Corporate,,P003,2,6202.08,0.1,2,4.6,No,Digital Wallet
ORD-0354,31/03/2025,West,Quetta,Retail Store,Consumer,P002,4,8337.21,0.05,0,4.1,No,Digital Wallet
ORD-0355,31/07/2025,Central,Lahore,Retail Store,SME,P002,3,8572.55,0.1,0,4.5,No,Bank Transfer
ORD-0356,30/09/2025,South,Hyderabad,Retail Store,Consumer,P011,3,22051.12,0.05,1,3.9,No,Card
ORD-0357,10/08/2025,Central,Faisalabad,Online,Consumer,P001,4,4268.83,0.1,4,4.2,No,Card
ORD-0358,08/10/2025,South,Karachi,Corporate,Consumer,P001,4,4162.58,0.05,1,4.2,No,Card
ORD-0359,22/04/2025,West,Quetta,Retail Store,Consumer,P011,4,21701.75,0.1,1,4.4,No,Card
ORD-0360,31/05/2025,North,Islamabad,Retail Store,Enterprise,P003,5,6109.73,0.1,0,4.4,No,Card
ORD-0361,14/08/2025,South,Karachi,Retail Store,Consumer,P005,1,58642.62,0.05,1,3.6,No,Digital Wallet
ORD-0362,07/02/2025,South,Hyderabad,Corporate,Consumer,P005,1,60019.46,0.05,2,5,No,Bank Transfer
ORD-0363,09/09/2025,North,Rawalpindi,Corporate,SME,P010,2,26680.46,0.15,4,3.6,No,Digital Wallet
ORD-0364,25/07/2025,South,Karachi,Online,Enterprise,P003,6,6254.98,0,3,4.4,No,Cash
ORD-0365,03/07/2025,North,Rawalpindi,Retail Store,Consumer,P002,4,8443.27,0.1,1,4,No,Bank Transfer
ORD-0366,29/01/2025,South,Karachi,Online,Consumer,P008,2,135485.51,0.1,3,3.2,No,Card
ORD-0367,10/01/2025,North,Islamabad,Online,SME,P001,3,4280.83,0,3,3.3,No,Digital Wallet
ORD-0368,12/11/2025,South,Karachi,Online,SME,P012,5,35669.56,0.05,1,3.5,No,Card
ORD-0369,21/05/2025,South,Hyderabad,Online,Consumer,P002,1,8313.02,0.1,5,,No,Digital Wallet
ORD-0370,15/02/2025,Central,Faisalabad,Online,SME,P010,2,27015.16,0.05,2,3.6,No,Bank Transfer
ORD-0371,13/09/2025,Central,Lahore,Retail Store,SME,P003,2,6085.39,0.15,0,4.2,No,Digital Wallet
ORD-0372,26/08/2025,Central,Lahore,Online,Consumer,P010,2,27495.9,0,3,4.1,No,Card
ORD-0373,21/08/2025,South,Karachi,Corporate,Consumer,P010,2,27524.59,0,2,5,No,Bank Transfer
ORD-0374,28/04/2025,Central,Faisalabad,Online,Consumer,P004,1,39205.01,0,2,4.4,No,Card
ORD-0375,18/07/2025,North,Rawalpindi,Retail Store,SME,P012,3,35683.59,0.05,0,4.2,No,Bank Transfer
ORD-0376,01/06/2025,Central,Lahore,Retail Store,SME,P002,4,8684.72,0,0,4.6,No,Card
ORD-0377,07/05/2025,South,Hyderabad,Retail Store,Enterprise,P007,3,254156.67,0.15,0,4.4,No,Cash
ORD-0378,03/09/2025,Central,Lahore,Retail Store,Consumer,P006,1,169947.05,0,0,4.2,No,Card
ORD-0379,03/09/2025,Central,Lahore,Retail Store,Enterprise,P009,2,19028.83,0.05,0,4.7,No,Bank Transfer
ORD-0380,18/11/2025,South,Hyderabad,Retail Store,Consumer,P009,1,18819.34,0,1,3.8,No,Bank Transfer
ORD-0381,27/01/2025,South,Hyderabad,Retail Store,Consumer,P003,2,6065.49,0,1,4.8,No,Bank Transfer
ORD-0382,26/04/2025,South,Hyderabad,Retail Store,Consumer,P001,3,4188.01,0.05,0,4.7,No,Bank Transfer
ORD-0383,20/08/2025,Central,Lahore,Online,Enterprise,P001,5,4146.67,0.15,4,4.6,No,Bank Transfer
ORD-0384,18/11/2025,South,Hyderabad,Corporate,Consumer,P001,5,4185.85,0.05,4,4.8,No,Digital Wallet
ORD-0385,25/06/2025,Central,Faisalabad,Retail Store,SME,P006,4,167576.71,0.05,0,4.5,No,Digital Wallet
ORD-0386,30/06/2025,South,Karachi,Retail Store,Consumer,P006,1,172769.92,0.1,1,4.7,No,Cash
ORD-0387,12/06/2025,North,Rawalpindi,Online,Consumer,P006,1,169668.78,0.15,4,4.8,No,Bank Transfer
ORD-0388,13/09/2025,Central,Faisalabad,Corporate,Consumer,P012,3,36442.86,0,6,3.3,No,Card
ORD-0389,15/08/2025,South,Karachi,Retail Store,Enterprise,P002,6,8402.12,0.05,0,4,No,Cash
ORD-0390,23/05/2025,South,Karachi,Retail Store,Consumer,P009,1,19028.18,0,0,4.3,No,Bank Transfer
ORD-0391,04/07/2025,North,Rawalpindi,Online,Consumer,P003,3,6377.64,0.1,5,4.6,No,Digital Wallet
ORD-0392,06/08/2025,Central,Faisalabad,Online,SME,P001,3,4193.6,0.1,3,4.2,No,Cash
ORD-0393,20/05/2025,North,Rawalpindi,Retail Store,SME,P001,4,4146.94,0.05,0,,No,Bank Transfer
ORD-0394,15/05/2025,South,Hyderabad,Online,SME,P003,4,6351.33,0.05,1,5,No,Digital Wallet
ORD-0395,04/09/2025,North,Rawalpindi,Retail Store,Consumer,P009,1,18359.25,0.05,0,4.4,No,Card
ORD-0396,21/12/2025,South,Karachi,Online,Consumer,P008,2,128425.82,0,3,4.4,No,Cash
ORD-0397,15/06/2025,Central,Faisalabad,Online,SME,P003,3,6018.8,0.05,2,4.8,No,Digital Wallet
ORD-0398,24/04/2025,Central,Lahore,Online,Enterprise,P001,3,4194.84,0.05,2,5,No,Bank Transfer
ORD-0399,30/12/2025,South,Karachi,Online,Enterprise,P002,4,8308.93,0.05,1,3.2,No,Cash
ORD-0400,25/02/2025,South,Karachi,Retail Store,Enterprise,P001,4,4264.15,0.1,1,4.6,No,Card
ORD-0401,23/05/2025,West,Peshawar,Online,Enterprise,P010,6,27074.01,0.1,7,4.5,Yes,Card
ORD-0402,03/10/2025,South,Karachi,Corporate,Enterprise,P011,5,21755.59,0.05,3,4.1,No,Digital Wallet
ORD-0403,28/07/2025,South,Hyderabad,Online,Consumer,P001,3,4214.4,0,1,4.1,No,Bank Transfer
ORD-0404,16/08/2025,South,Hyderabad,Online,Enterprise,P002,4,8723.93,0.05,3,5,No,Bank Transfer
ORD-0405,03/03/2025,South,Hyderabad,Retail Store,Enterprise,P009,3,18016.83,0.15,0,4.3,No,Digital Wallet
ORD-0406,06/08/2025,Central,Faisalabad,Retail Store,SME,P007,4,245858.73,0.05,0,5,No,Bank Transfer
ORD-0407,29/04/2025,Central,Lahore,Online,SME,P011,4,22108.97,0,3,4.1,No,Card
ORD-0408,10/09/2025,Central,Lahore,Online,Consumer,P005,2,59586.28,0.05,2,5,No,Digital Wallet
ORD-0409,12/07/2025,North,Islamabad,Online,SME,P011,3,21489.01,0,3,4.1,No,Cash
ORD-0410,20/10/2025,North,Islamabad,Retail Store,Consumer,P005,2,58910.46,0,0,3.5,No,Card
ORD-0411,28/06/2025,Central,Lahore,Retail Store,SME,P004,4,39132.99,0,0,4.7,No,Card
ORD-0412,06/06/2025,South,Karachi,Online,Consumer,P005,2,58738.85,0.1,2,4.1,No,Digital Wallet
ORD-0413,21/10/2025,South,Hyderabad,Online,SME,P003,3,6242.72,0,4,3.5,No,Cash
ORD-0414,28/05/2025,South,Hyderabad,Corporate,Consumer,P002,1,8546.85,0,3,3.5,No,Card
ORD-0415,16/09/2025,Central,Faisalabad,Retail Store,Consumer,P004,2,39796.16,0.05,1,3.9,No,Card
ORD-0416,23/10/2025,North,Rawalpindi,Online,SME,P010,4,28217.15,0.05,4,4.4,No,Card
ORD-0417,11/08/2025,North,Islamabad,Retail Store,Enterprise,P003,4,6109.4,0.1,0,4.3,Yes,Cash
ORD-0418,12/08/2025,North,Islamabad,Online,Consumer,P001,2,4236.36,0,4,4.1,No,Digital Wallet
ORD-0419,02/02/2025,West,Peshawar,Corporate,SME,P011,4,21159.49,0.05,3,3.9,No,Bank Transfer
ORD-0420,12/09/2025,West,Quetta,Retail Store,SME,P003,4,6362.01,0,0,4.2,No,Digital Wallet
ORD-0421,29/10/2025,South,Hyderabad,Retail Store,Consumer,P006,2,169842,0.15,0,3.6,No,Card
ORD-0422,06/12/2025,Central,Lahore,Retail Store,SME,P002,5,8570.86,0.05,1,5,No,Digital Wallet
ORD-0423,21/07/2025,West,Peshawar,Online,Enterprise,P009,4,18178.53,0.15,6,3.5,No,Cash
ORD-0424,11/02/2025,Central,Faisalabad,Retail Store,Consumer,P011,2,21918.48,0.05,1,4.9,No,Bank Transfer
ORD-0425,27/01/2025,Central,Lahore,Retail Store,SME,P001,4,4232.33,0,0,4.5,No,Card
ORD-0426,29/11/2025,Central,Faisalabad,Corporate,Consumer,P005,1,57659.99,0.05,3,3.8,No,Card
ORD-0427,20/10/2025,South,Karachi,Corporate,SME,P008,1,135755.09,0,2,3.9,No,Bank Transfer
ORD-0428,08/07/2025,South,Karachi,Online,Consumer,P010,2,28039.97,0.05,2,4.7,No,Digital Wallet
ORD-0429,15/07/2025,South,Karachi,Retail Store,Enterprise,P003,8,6169.62,0.05,0,5,No,Bank Transfer
ORD-0430,28/11/2025,North,Islamabad,Retail Store,Enterprise,P012,6,36967.21,0.1,0,4.6,No,Bank Transfer
ORD-0431,30/08/2025,West,Quetta,Online,Consumer,P004,2,39905.89,0,5,4,No,Card
ORD-0432,28/08/2025,South,Hyderabad,Retail Store,Consumer,P003,2,6378.01,0.05,0,4.2,No,Digital Wallet
ORD-0433,16/05/2025,North,Rawalpindi,Corporate,Consumer,P012,4,35521.56,0,1,4.3,No,Cash
ORD-0434,11/09/2025,South,Hyderabad,Corporate,SME,P004,1,40319.64,0.1,2,4.5,No,Card
ORD-0435,20/05/2025,North,Islamabad,Retail Store,Enterprise,P005,6,57378.8,0.15,0,4.5,No,Cash
ORD-0436,15/12/2025,West,Quetta,Online,SME,P012,4,35468.24,0.05,3,4.4,No,Cash
ORD-0437,15/11/2025,West,Peshawar,Corporate,Enterprise,P011,8,21127.66,0,5,4.3,No,Digital Wallet
ORD-0438,02/04/2025,South,Hyderabad,Online,Enterprise,P002,5,8575.06,0.15,3,4.7,No,Cash
ORD-0439,05/11/2025,South,Karachi,Corporate,Consumer,P005,2,58417.3,0.05,2,3.1,No,Bank Transfer
ORD-0440,24/06/2025,West,Quetta,Retail Store,SME,P011,3,21459,0,0,3.7,No,Card
ORD-0441,19/10/2025,South,Karachi,Corporate,Consumer,P005,2,57076.64,0.05,5,3.6,No,Card
ORD-0442,05/12/2025,North,Islamabad,Corporate,Consumer,P004,2,39059.05,0.05,3,3.1,No,Digital Wallet
ORD-0443,10/02/2025,Central,Faisalabad,Corporate,Consumer,P006,1,166940.93,0,4,3.8,No,Cash
ORD-0444,05/06/2025,Central,Faisalabad,Retail Store,Enterprise,P009,4,18042.27,0,0,3.7,No,Card
ORD-0445,18/04/2025,North,Islamabad,Retail Store,Consumer,P008,1,128721.86,0.1,0,4.1,No,Card
ORD-0446,30/08/2025,South,Hyderabad,Retail Store,Consumer,P006,2,163473.3,0,1,4.3,No,Bank Transfer
ORD-0447,24/10/2025,Central,Faisalabad,Online,Consumer,P005,2,57558.99,0,5,4.2,No,Card
ORD-0448,01/03/2025,North,Rawalpindi,Online,Consumer,P002,4,8420.36,0,3,5,No,Bank Transfer
ORD-0449,09/03/2025,West,Peshawar,Corporate,Enterprise,P009,7,18344.88,0.05,6,3.9,No,Cash
ORD-0450,30/03/2025,South,Hyderabad,Online,Consumer,P012,2,35863.66,0,4,4.4,No,Card
ORD-0451,17/01/2025,Central,Faisalabad,Online,SME,P001,4,4138.97,0,3,4.4,No,Card
ORD-0452,21/09/2025,Central,Lahore,Retail Store,Enterprise,P004,5,40596.47,0.1,0,4.4,No,Card
ORD-0453,27/03/2025,Central,Lahore,Corporate,Consumer,P003,4,6286.51,0,1,3.9,No,Digital Wallet
ORD-0454,04/01/2025,South,Hyderabad,Online,Consumer,P001,4,4164.88,0.05,1,4.9,No,Card
ORD-0455,29/07/2025,West,Peshawar,Corporate,Consumer,P010,1,26814.88,0,7,4.2,Yes,Cash
ORD-0456,22/10/2025,South,Hyderabad,Online,Enterprise,P009,4,18745.92,0.05,2,3.6,No,Bank Transfer
ORD-0457,26/11/2025,South,Hyderabad,Retail Store,Enterprise,P010,6,27954.41,0.15,1,5,No,Cash
ORD-0458,04/10/2025,South,Karachi,Retail Store,Consumer,P003,1,6024.38,0.1,1,4.2,No,Bank Transfer
ORD-0459,10/07/2025,South,Hyderabad,Online,SME,P012,4,36658.63,0,4,4,No,Bank Transfer
ORD-0460,07/12/2025,North,Islamabad,Online,Consumer,P010,1,27853.68,0.1,4,3.8,No,Bank Transfer
ORD-0461,30/07/2025,South,Karachi,Online,Consumer,P002,3,8590.18,0,3,3.2,No,Bank Transfer
ORD-0462,19/12/2025,West,Peshawar,Retail Store,Consumer,P002,5,8607.69,0,1,3.8,No,Card
ORD-0463,14/10/2025,North,Islamabad,Retail Store,Consumer,P001,2,4205.74,0,0,4.8,No,Cash
ORD-0464,25/01/2025,West,Peshawar,Corporate,Consumer,P010,2,26678.44,0.05,5,4.3,No,Card
ORD-0465,13/07/2025,North,Islamabad,Retail Store,Consumer,P005,2,59086.94,0,1,4.3,No,Cash
ORD-0466,30/04/2025,West,Peshawar,Retail Store,Enterprise,P011,7,21688.23,0.15,1,5,No,Card
ORD-0467,13/02/2025,South,Karachi,Corporate,Consumer,P009,1,18078.51,0.1,2,4.3,No,Card
ORD-0468,16/08/2025,South,Hyderabad,Online,Consumer,P011,3,21418.75,0,2,4.6,No,Card
ORD-0469,15/03/2025,South,Karachi,Online,Enterprise,P009,2,18627.07,0.05,1,4.5,No,Card
ORD-0470,12/07/2025,West,Quetta,Online,Consumer,P007,1,247895.53,0.1,5,3.9,No,Bank Transfer
ORD-0471,28/07/2025,Central,Lahore,Online,Enterprise,P009,3,18791.91,0.1,3,4.8,No,Digital Wallet
ORD-0472,14/03/2025,North,Islamabad,Corporate,Consumer,P004,2,38414.05,0.1,4,5,No,Card
ORD-0473,20/05/2025,Central,Faisalabad,Corporate,Enterprise,P002,6,8268.2,0.1,3,3.7,No,Card
ORD-0474,24/05/2025,Central,Lahore,Retail Store,Enterprise,P003,7,6250.28,0.15,1,4,No,Card
ORD-0475,24/08/2025,West,Peshawar,Online,SME,P008,1,132861.59,0,6,4,No,Cash
ORD-0476,11/02/2025,Central,Lahore,Retail Store,Enterprise,P010,5,27784.21,0.05,0,,No,Cash
ORD-0477,25/08/2025,North,Islamabad,Online,Consumer,P001,3,4122.26,0.1,2,3.4,No,Digital Wallet
ORD-0478,10/09/2025,West,Quetta,Online,Enterprise,P008,2,134929.74,0.1,3,3.4,No,Bank Transfer
ORD-0479,03/02/2025,Central,Lahore,Online,Enterprise,P011,6,21102.49,0.1,3,5,No,Card
ORD-0480,07/08/2025,Central,Lahore,Corporate,Consumer,P011,3,21012.02,0.05,3,3.5,Yes,Cash
